type,channel,time,distance,intensity
apical,ZtSH2,-1,0,5.325
apical,ZtSH2,-1,0.1154,2.296
apical,ZtSH2,-1,0.2308,2.59
apical,ZtSH2,-1,0.3462,3.141
apical,ZtSH2,-1,0.4617,3.987
apical,ZtSH2,-1,0.5771,3.287
apical,ZtSH2,-1,0.6925,2.44
apical,ZtSH2,-1,0.8079,1.752
apical,ZtSH2,-1,0.9233,4.351
apical,ZtSH2,-1,1.0387,4.075
apical,ZtSH2,-1,1.1542,3.67
apical,ZtSH2,-1,1.2696,6.095
apical,ZtSH2,-1,1.385,7.044
apical,ZtSH2,-1,1.5004,4.251
apical,ZtSH2,-1,1.6158,3.548
apical,ZtSH2,-1,1.7312,3.377
apical,ZtSH2,-1,1.8466,6.23
apical,ZtSH2,-1,1.9621,6.215
apical,ZtSH2,-1,2.0775,5.076
apical,ZtSH2,-1,2.1929,4.852
apical,ZtSH2,-1,2.3083,5.045
apical,ZtSH2,-1,2.4237,3.163
apical,ZtSH2,-1,2.5391,5.423
apical,ZtSH2,-1,2.6545,5.048
apical,ZtSH2,-1,2.77,4.683
apical,ZtSH2,-1,2.8854,7.593
apical,ZtSH2,-1,3.0008,5.327
apical,ZtSH2,-1,3.1162,5.168
apical,ZtSH2,-1,3.2316,4.409
apical,ZtSH2,-1,3.347,7.439
apical,ZtSH2,-1,3.4625,5.574
apical,ZtSH2,-1,3.5779,7.342
apical,ZtSH2,-1,3.6933,5.565
apical,ZtSH2,-1,3.8087,7.56
apical,ZtSH2,-1,3.9241,7.556
apical,ZtSH2,-1,4.0395,9.243
apical,ZtSH2,-1,4.1549,7.893
apical,ZtSH2,-1,4.2704,10.359
apical,ZtSH2,-1,4.3858,11.197
apical,ZtSH2,-1,4.5012,11.784
apical,ZtSH2,-1,4.6166,10.712
apical,ZtSH2,-1,4.732,14.762
apical,ZtSH2,-1,4.8474,17.739
apical,ZtSH2,-1,4.9628,17.646
apical,ZtSH2,-1,5.0783,30.083
apical,ZtSH2,-1,5.1937,29.242
apical,ZtSH2,-1,5.3091,36.505
apical,ZtSH2,-1,5.4245,49.66
apical,ZtSH2,-1,5.5399,52.276
apical,ZtSH2,-1,5.6553,62.585
apical,ZtSH2,-1,5.7708,79.3
apical,ZtSH2,-1,5.8862,75.712
apical,ZtSH2,-1,6.0016,83.044
apical,ZtSH2,-1,6.117,88.329
apical,ZtSH2,-1,6.2324,85.634
apical,ZtSH2,-1,6.3478,90.263
apical,ZtSH2,-1,6.4632,97.935
apical,ZtSH2,-1,6.5787,98.683
apical,ZtSH2,-1,6.6941,105.557
apical,ZtSH2,-1,6.8095,106.628
apical,ZtSH2,-1,6.9249,99.852
apical,ZtSH2,-1,7.0403,98.857
apical,ZtSH2,-1,7.1557,103.678
apical,ZtSH2,-1,7.2711,98.247
apical,ZtSH2,-1,7.3866,102.034
apical,ZtSH2,-1,7.502,104.553
apical,ZtSH2,-1,7.6174,107.34
apical,ZtSH2,-1,7.7328,107.702
apical,ZtSH2,-1,7.8482,105.087
apical,ZtSH2,-1,7.9636,107.74
apical,ZtSH2,-1,8.0791,113.014
apical,ZtSH2,-1,8.1945,111.274
apical,ZtSH2,-1,8.3099,112.69
apical,ZtSH2,-1,8.4253,104.42
apical,ZtSH2,-1,8.5407,120.36
apical,ZtSH2,-1,8.6561,110.011
apical,ZtSH2,-1,8.7715,112.166
apical,ZtSH2,-1,8.887,112.359
apical,ZtSH2,-1,9.0024,119.086
apical,ZtSH2,-1,9.1178,128.379
apical,ZtSH2,-1,9.2332,128.02
apical,ZtSH2,-1,9.3486,129.995
apical,ZtSH2,-1,9.464,122.549
apical,ZtSH2,-1,9.5794,123.337
apical,ZtSH2,-1,9.6949,119.751
apical,ZtSH2,-1,9.8103,126.566
apical,ZtSH2,-1,9.9257,131.483
apical,ZtSH2,-1,10.0411,128.98
apical,ZtSH2,-1,10.1565,121.242
apical,ZtSH2,-1,10.2719,130.428
apical,ZtSH2,-1,10.3874,127.664
apical,ZtSH2,-1,10.5028,130.929
apical,ZtSH2,-1,10.6182,131.114
apical,ZtSH2,-1,10.7336,125.229
apical,ZtSH2,-1,10.849,137.8
apical,ZtSH2,-1,10.9644,131.041
apical,ZtSH2,-1,11.0798,141.408
apical,ZtSH2,-1,11.1953,139.642
apical,ZtSH2,-1,11.3107,133.194
apical,ZtSH2,-1,11.4261,136.822
apical,ZtSH2,-1,11.5415,140.794
apical,ZtSH2,-1,11.6569,132.488
apical,ZtSH2,-1,11.7723,133.221
apical,ZtSH2,-1,11.8878,133.609
apical,ZtSH2,-1,12.0032,136.181
apical,ZtSH2,-1,12.1186,140.508
apical,ZtSH2,-1,12.234,145.78
apical,ZtSH2,-1,12.3494,143.808
apical,ZtSH2,-1,12.4648,145.62
apical,ZtSH2,-1,12.5802,137.084
apical,ZtSH2,-1,12.6957,143.66
apical,ZtSH2,-1,12.8111,139.022
apical,ZtSH2,-1,12.9265,148.666
apical,ZtSH2,-1,13.0419,148.106
apical,ZtSH2,-1,13.1573,139.228
apical,ZtSH2,-1,13.2727,144.189
apical,ZtSH2,-1,13.3881,140.325
apical,ZtSH2,-1,13.5036,134.142
apical,ZtSH2,-1,13.619,134.356
apical,ZtSH2,-1,13.7344,144.551
apical,ZtSH2,-1,13.8498,137.806
apical,ZtSH2,-1,13.9652,140.272
apical,ZtSH2,-1,14.0806,142.261
apical,ZtSH2,-1,14.1961,142.111
apical,ZtSH2,-1,14.3115,141.956
apical,ZtSH2,-1,14.4269,148.545
apical,ZtSH2,-1,14.5423,149.592
apical,EGFR,-1,0,3.1604
apical,EGFR,-1,0.1154,1.7241
apical,EGFR,-1,0.2308,1.8159
apical,EGFR,-1,0.3462,3.9841
apical,EGFR,-1,0.4617,2.5529
apical,EGFR,-1,0.5771,2.6628
apical,EGFR,-1,0.6925,3.7526
apical,EGFR,-1,0.8079,2.8492
apical,EGFR,-1,0.9233,2.7386
apical,EGFR,-1,1.0387,3.1391
apical,EGFR,-1,1.1542,2.429
apical,EGFR,-1,1.2696,7.6939
apical,EGFR,-1,1.385,3.9738
apical,EGFR,-1,1.5004,3.6874
apical,EGFR,-1,1.6158,4.5835
apical,EGFR,-1,1.7312,3.4358
apical,EGFR,-1,1.8466,5.2453
apical,EGFR,-1,1.9621,6.7201
apical,EGFR,-1,2.0775,5.5884
apical,EGFR,-1,2.1929,5.3445
apical,EGFR,-1,2.3083,3.8563
apical,EGFR,-1,2.4237,3.0928
apical,EGFR,-1,2.5391,5.1942
apical,EGFR,-1,2.6545,4.8281
apical,EGFR,-1,2.77,4.8851
apical,EGFR,-1,2.8854,5.1164
apical,EGFR,-1,3.0008,4.4618
apical,EGFR,-1,3.1162,4.4196
apical,EGFR,-1,3.2316,5.3959
apical,EGFR,-1,3.347,8.0392
apical,EGFR,-1,3.4625,11.545
apical,EGFR,-1,3.5779,7.537
apical,EGFR,-1,3.6933,8.9955
apical,EGFR,-1,3.8087,12.1812
apical,EGFR,-1,3.9241,11.405
apical,EGFR,-1,4.0395,15.0243
apical,EGFR,-1,4.1549,23.6346
apical,EGFR,-1,4.2704,24.4659
apical,EGFR,-1,4.3858,22.6411
apical,EGFR,-1,4.5012,29.7339
apical,EGFR,-1,4.6166,29.2542
apical,EGFR,-1,4.732,34.0628
apical,EGFR,-1,4.8474,35.6002
apical,EGFR,-1,4.9628,46.992
apical,EGFR,-1,5.0783,58.7554
apical,EGFR,-1,5.1937,64.1696
apical,EGFR,-1,5.3091,74.0766
apical,EGFR,-1,5.4245,76.2248
apical,EGFR,-1,5.5399,83.5165
apical,EGFR,-1,5.6553,81.3753
apical,EGFR,-1,5.7708,78.6461
apical,EGFR,-1,5.8862,75.0603
apical,EGFR,-1,6.0016,81.154
apical,EGFR,-1,6.117,81.8001
apical,EGFR,-1,6.2324,76.3815
apical,EGFR,-1,6.3478,68.0959
apical,EGFR,-1,6.4632,68.91
apical,EGFR,-1,6.5787,68.6729
apical,EGFR,-1,6.6941,63.9099
apical,EGFR,-1,6.8095,58.6688
apical,EGFR,-1,6.9249,58.9841
apical,EGFR,-1,7.0403,56.7787
apical,EGFR,-1,7.1557,61.8859
apical,EGFR,-1,7.2711,55.0214
apical,EGFR,-1,7.3866,55.4823
apical,EGFR,-1,7.502,58.7325
apical,EGFR,-1,7.6174,51.718
apical,EGFR,-1,7.7328,50.7975
apical,EGFR,-1,7.8482,48.5976
apical,EGFR,-1,7.9636,49.693
apical,EGFR,-1,8.0791,56.288
apical,EGFR,-1,8.1945,55.9406
apical,EGFR,-1,8.3099,50.1313
apical,EGFR,-1,8.4253,50.9727
apical,EGFR,-1,8.5407,53.323
apical,EGFR,-1,8.6561,53.6639
apical,EGFR,-1,8.7715,58.3651
apical,EGFR,-1,8.887,58.8125
apical,EGFR,-1,9.0024,58.8969
apical,EGFR,-1,9.1178,60.3672
apical,EGFR,-1,9.2332,62.2224
apical,EGFR,-1,9.3486,55.7708
apical,EGFR,-1,9.464,54.4242
apical,EGFR,-1,9.5794,55.2617
apical,EGFR,-1,9.6949,55.4763
apical,EGFR,-1,9.8103,41.5837
apical,EGFR,-1,9.9257,41.7612
apical,EGFR,-1,10.0411,42.7459
apical,EGFR,-1,10.1565,42.6451
apical,EGFR,-1,10.2719,39.913
apical,EGFR,-1,10.3874,37.513
apical,EGFR,-1,10.5028,33.3173
apical,EGFR,-1,10.6182,31.4605
apical,EGFR,-1,10.7336,37.7395
apical,EGFR,-1,10.849,37.6918
apical,EGFR,-1,10.9644,37.775
apical,EGFR,-1,11.0798,37.5221
apical,EGFR,-1,11.1953,35.1451
apical,EGFR,-1,11.3107,33.2043
apical,EGFR,-1,11.4261,31.3949
apical,EGFR,-1,11.5415,33.9322
apical,EGFR,-1,11.6569,35.9557
apical,EGFR,-1,11.7723,32.579
apical,EGFR,-1,11.8878,34.257
apical,EGFR,-1,12.0032,38.9056
apical,EGFR,-1,12.1186,35.8667
apical,EGFR,-1,12.234,38.5484
apical,EGFR,-1,12.3494,38.5583
apical,EGFR,-1,12.4648,40.3344
apical,EGFR,-1,12.5802,39.809
apical,EGFR,-1,12.6957,40.4123
apical,EGFR,-1,12.8111,39.1143
apical,EGFR,-1,12.9265,36.3206
apical,EGFR,-1,13.0419,42.8651
apical,EGFR,-1,13.1573,39.2089
apical,EGFR,-1,13.2727,35.431
apical,EGFR,-1,13.3881,40.2821
apical,EGFR,-1,13.5036,34.9926
apical,EGFR,-1,13.619,36.9589
apical,EGFR,-1,13.7344,39.9098
apical,EGFR,-1,13.8498,39.4813
apical,EGFR,-1,13.9652,44.7132
apical,EGFR,-1,14.0806,42.1341
apical,EGFR,-1,14.1961,37.6293
apical,EGFR,-1,14.3115,42.0972
apical,EGFR,-1,14.4269,43.9978
apical,EGFR,-1,14.5423,39.2685
apical,ZtSH2,6,0,2.837
apical,ZtSH2,6,0.1154,3.656
apical,ZtSH2,6,0.2308,4.125
apical,ZtSH2,6,0.3462,5.983
apical,ZtSH2,6,0.4617,4.069
apical,ZtSH2,6,0.5771,3.219
apical,ZtSH2,6,0.6925,3.748
apical,ZtSH2,6,0.8079,4.351
apical,ZtSH2,6,0.9233,2.794
apical,ZtSH2,6,1.0387,2.45
apical,ZtSH2,6,1.1542,3.415
apical,ZtSH2,6,1.2696,5.624
apical,ZtSH2,6,1.385,3.908
apical,ZtSH2,6,1.5004,2.674
apical,ZtSH2,6,1.6158,3.085
apical,ZtSH2,6,1.7312,2.755
apical,ZtSH2,6,1.8466,2.94
apical,ZtSH2,6,1.9621,5.535
apical,ZtSH2,6,2.0775,5.518
apical,ZtSH2,6,2.1929,3.702
apical,ZtSH2,6,2.3083,2.704
apical,ZtSH2,6,2.4237,3.922
apical,ZtSH2,6,2.5391,2.904
apical,ZtSH2,6,2.6545,2.361
apical,ZtSH2,6,2.77,3.652
apical,ZtSH2,6,2.8854,3.536
apical,ZtSH2,6,3.0008,2.412
apical,ZtSH2,6,3.1162,2.691
apical,ZtSH2,6,3.2316,4.342
apical,ZtSH2,6,3.347,2.103
apical,ZtSH2,6,3.4625,4.066
apical,ZtSH2,6,3.5779,3.303
apical,ZtSH2,6,3.6933,3.755
apical,ZtSH2,6,3.8087,7.118
apical,ZtSH2,6,3.9241,11.178
apical,ZtSH2,6,4.0395,14.105
apical,ZtSH2,6,4.1549,12.188
apical,ZtSH2,6,4.2704,12.786
apical,ZtSH2,6,4.3858,17.096
apical,ZtSH2,6,4.5012,18.072
apical,ZtSH2,6,4.6166,25.302
apical,ZtSH2,6,4.732,34.61
apical,ZtSH2,6,4.8474,50.059
apical,ZtSH2,6,4.9628,61.345
apical,ZtSH2,6,5.0783,72.353
apical,ZtSH2,6,5.1937,93.595
apical,ZtSH2,6,5.3091,108.953
apical,ZtSH2,6,5.4245,117.633
apical,ZtSH2,6,5.5399,136.373
apical,ZtSH2,6,5.6553,156.983
apical,ZtSH2,6,5.7708,168.603
apical,ZtSH2,6,5.8862,175.874
apical,ZtSH2,6,6.0016,184.754
apical,ZtSH2,6,6.117,192.587
apical,ZtSH2,6,6.2324,194.838
apical,ZtSH2,6,6.3478,188.185
apical,ZtSH2,6,6.4632,186.021
apical,ZtSH2,6,6.5787,189.464
apical,ZtSH2,6,6.6941,176.031
apical,ZtSH2,6,6.8095,164.204
apical,ZtSH2,6,6.9249,163.394
apical,ZtSH2,6,7.0403,158.993
apical,ZtSH2,6,7.1557,161.951
apical,ZtSH2,6,7.2711,158.703
apical,ZtSH2,6,7.3866,161.351
apical,ZtSH2,6,7.502,152.209
apical,ZtSH2,6,7.6174,136.721
apical,ZtSH2,6,7.7328,127.818
apical,ZtSH2,6,7.8482,117.64
apical,ZtSH2,6,7.9636,116.306
apical,ZtSH2,6,8.0791,109.239
apical,ZtSH2,6,8.1945,96.586
apical,ZtSH2,6,8.3099,90.186
apical,ZtSH2,6,8.4253,76.388
apical,ZtSH2,6,8.5407,83.923
apical,ZtSH2,6,8.6561,73.095
apical,ZtSH2,6,8.7715,69.528
apical,ZtSH2,6,8.887,70.474
apical,ZtSH2,6,9.0024,64.117
apical,ZtSH2,6,9.1178,65.456
apical,ZtSH2,6,9.2332,63.37
apical,ZtSH2,6,9.3486,56.482
apical,ZtSH2,6,9.464,52.923
apical,ZtSH2,6,9.5794,52.209
apical,ZtSH2,6,9.6949,54.822
apical,ZtSH2,6,9.8103,52.84
apical,ZtSH2,6,9.9257,56.587
apical,ZtSH2,6,10.0411,53.451
apical,ZtSH2,6,10.1565,47.967
apical,ZtSH2,6,10.2719,48.472
apical,ZtSH2,6,10.3874,52.997
apical,ZtSH2,6,10.5028,48.188
apical,ZtSH2,6,10.6182,51.005
apical,ZtSH2,6,10.7336,53.358
apical,ZtSH2,6,10.849,50.5
apical,ZtSH2,6,10.9644,51.152
apical,ZtSH2,6,11.0798,53.109
apical,ZtSH2,6,11.1953,54.636
apical,ZtSH2,6,11.3107,56.178
apical,ZtSH2,6,11.4261,53.557
apical,ZtSH2,6,11.5415,55.002
apical,ZtSH2,6,11.6569,61.959
apical,ZtSH2,6,11.7723,53.335
apical,ZtSH2,6,11.8878,53.163
apical,ZtSH2,6,12.0032,57.2
apical,ZtSH2,6,12.1186,57.195
apical,ZtSH2,6,12.234,57.357
apical,ZtSH2,6,12.3494,54.113
apical,ZtSH2,6,12.4648,60.726
apical,ZtSH2,6,12.5802,63.903
apical,ZtSH2,6,12.6957,66.321
apical,ZtSH2,6,12.8111,55.601
apical,ZtSH2,6,12.9265,58.862
apical,ZtSH2,6,13.0419,63.166
apical,ZtSH2,6,13.1573,62.744
apical,ZtSH2,6,13.2727,56.351
apical,ZtSH2,6,13.3881,64.663
apical,ZtSH2,6,13.5036,63.143
apical,ZtSH2,6,13.619,64.649
apical,ZtSH2,6,13.7344,72.756
apical,ZtSH2,6,13.8498,77.386
apical,ZtSH2,6,13.9652,76.893
apical,ZtSH2,6,14.0806,63.83
apical,ZtSH2,6,14.1961,74.681
apical,ZtSH2,6,14.3115,76.345
apical,ZtSH2,6,14.4269,71.501
apical,ZtSH2,6,14.5423,68.746
apical,EGFR,6,0,1.796
apical,EGFR,6,0.1154,3.756
apical,EGFR,6,0.2308,4.039
apical,EGFR,6,0.3462,3.023
apical,EGFR,6,0.4617,2.351
apical,EGFR,6,0.5771,3.163
apical,EGFR,6,0.6925,3.174
apical,EGFR,6,0.8079,3.536
apical,EGFR,6,0.9233,4.372
apical,EGFR,6,1.0387,3.165
apical,EGFR,6,1.1542,2.732
apical,EGFR,6,1.2696,4.424
apical,EGFR,6,1.385,1.8
apical,EGFR,6,1.5004,1.953
apical,EGFR,6,1.6158,2.768
apical,EGFR,6,1.7312,3.976
apical,EGFR,6,1.8466,3.647
apical,EGFR,6,1.9621,3.971
apical,EGFR,6,2.0775,3.684
apical,EGFR,6,2.1929,3.673
apical,EGFR,6,2.3083,6.273
apical,EGFR,6,2.4237,4.45
apical,EGFR,6,2.5391,5.741
apical,EGFR,6,2.6545,4.201
apical,EGFR,6,2.77,3.42
apical,EGFR,6,2.8854,3.528
apical,EGFR,6,3.0008,3.43
apical,EGFR,6,3.1162,3.556
apical,EGFR,6,3.2316,2.78
apical,EGFR,6,3.347,2.743
apical,EGFR,6,3.4625,4.487
apical,EGFR,6,3.5779,5.545
apical,EGFR,6,3.6933,3.439
apical,EGFR,6,3.8087,3.073
apical,EGFR,6,3.9241,6.423
apical,EGFR,6,4.0395,8.124
apical,EGFR,6,4.1549,7.812
apical,EGFR,6,4.2704,10.38
apical,EGFR,6,4.3858,11.814
apical,EGFR,6,4.5012,13.985
apical,EGFR,6,4.6166,15.271
apical,EGFR,6,4.732,26.302
apical,EGFR,6,4.8474,43.007
apical,EGFR,6,4.9628,50.844
apical,EGFR,6,5.0783,66.135
apical,EGFR,6,5.1937,76.977
apical,EGFR,6,5.3091,84.636
apical,EGFR,6,5.4245,103.801
apical,EGFR,6,5.5399,106.274
apical,EGFR,6,5.6553,116.838
apical,EGFR,6,5.7708,126.574
apical,EGFR,6,5.8862,140.449
apical,EGFR,6,6.0016,149.637
apical,EGFR,6,6.117,133.858
apical,EGFR,6,6.2324,134.389
apical,EGFR,6,6.3478,139.818
apical,EGFR,6,6.4632,145.905
apical,EGFR,6,6.5787,140.378
apical,EGFR,6,6.6941,134.783
apical,EGFR,6,6.8095,141.77
apical,EGFR,6,6.9249,140.053
apical,EGFR,6,7.0403,142.074
apical,EGFR,6,7.1557,148.54
apical,EGFR,6,7.2711,152.191
apical,EGFR,6,7.3866,147.103
apical,EGFR,6,7.502,147.714
apical,EGFR,6,7.6174,133.992
apical,EGFR,6,7.7328,116.344
apical,EGFR,6,7.8482,115.078
apical,EGFR,6,7.9636,106.863
apical,EGFR,6,8.0791,108.634
apical,EGFR,6,8.1945,102.588
apical,EGFR,6,8.3099,96.87
apical,EGFR,6,8.4253,94.427
apical,EGFR,6,8.5407,95.278
apical,EGFR,6,8.6561,85.678
apical,EGFR,6,8.7715,78.608
apical,EGFR,6,8.887,85.449
apical,EGFR,6,9.0024,81.922
apical,EGFR,6,9.1178,76.089
apical,EGFR,6,9.2332,75.281
apical,EGFR,6,9.3486,73.697
apical,EGFR,6,9.464,74.112
apical,EGFR,6,9.5794,71.425
apical,EGFR,6,9.6949,76.448
apical,EGFR,6,9.8103,80.016
apical,EGFR,6,9.9257,74.268
apical,EGFR,6,10.0411,80.291
apical,EGFR,6,10.1565,78.901
apical,EGFR,6,10.2719,77.961
apical,EGFR,6,10.3874,72.503
apical,EGFR,6,10.5028,62.856
apical,EGFR,6,10.6182,60.497
apical,EGFR,6,10.7336,58.376
apical,EGFR,6,10.849,55.945
apical,EGFR,6,10.9644,56.535
apical,EGFR,6,11.0798,60.193
apical,EGFR,6,11.1953,59.435
apical,EGFR,6,11.3107,54.391
apical,EGFR,6,11.4261,48.715
apical,EGFR,6,11.5415,40.749
apical,EGFR,6,11.6569,39.841
apical,EGFR,6,11.7723,36.297
apical,EGFR,6,11.8878,35.73
apical,EGFR,6,12.0032,38.797
apical,EGFR,6,12.1186,33.008
apical,EGFR,6,12.234,30.62
apical,EGFR,6,12.3494,32.285
apical,EGFR,6,12.4648,35.506
apical,EGFR,6,12.5802,34.479
apical,EGFR,6,12.6957,33.124
apical,EGFR,6,12.8111,32.167
apical,EGFR,6,12.9265,31.86
apical,EGFR,6,13.0419,34.37
apical,EGFR,6,13.1573,34.546
apical,EGFR,6,13.2727,30.584
apical,EGFR,6,13.3881,34.698
apical,EGFR,6,13.5036,37.093
apical,EGFR,6,13.619,37.779
apical,EGFR,6,13.7344,35.382
apical,EGFR,6,13.8498,37.858
apical,EGFR,6,13.9652,38.163
apical,EGFR,6,14.0806,38.456
apical,EGFR,6,14.1961,40.244
apical,EGFR,6,14.3115,37.358
apical,EGFR,6,14.4269,39.762
apical,EGFR,6,14.5423,45.844
apical,ZtSH2,11,0,2.29
apical,ZtSH2,11,0.1154,1.856
apical,ZtSH2,11,0.2308,4.289
apical,ZtSH2,11,0.3462,1.677
apical,ZtSH2,11,0.4617,4.009
apical,ZtSH2,11,0.5771,2.366
apical,ZtSH2,11,0.6925,4.027
apical,ZtSH2,11,0.8079,3.558
apical,ZtSH2,11,0.9233,2.127
apical,ZtSH2,11,1.0387,2.263
apical,ZtSH2,11,1.1542,2.982
apical,ZtSH2,11,1.2696,2.36
apical,ZtSH2,11,1.385,2.861
apical,ZtSH2,11,1.5004,2.964
apical,ZtSH2,11,1.6158,2.857
apical,ZtSH2,11,1.7312,2.823
apical,ZtSH2,11,1.8466,4.049
apical,ZtSH2,11,1.9621,3.084
apical,ZtSH2,11,2.0775,4.653
apical,ZtSH2,11,2.1929,3.365
apical,ZtSH2,11,2.3083,4.414
apical,ZtSH2,11,2.4237,4.081
apical,ZtSH2,11,2.5391,2.646
apical,ZtSH2,11,2.6545,5.088
apical,ZtSH2,11,2.77,7.084
apical,ZtSH2,11,2.8854,6.3
apical,ZtSH2,11,3.0008,7.546
apical,ZtSH2,11,3.1162,3.181
apical,ZtSH2,11,3.2316,4.337
apical,ZtSH2,11,3.347,6.424
apical,ZtSH2,11,3.4625,4.651
apical,ZtSH2,11,3.5779,6.738
apical,ZtSH2,11,3.6933,7.104
apical,ZtSH2,11,3.8087,11.666
apical,ZtSH2,11,3.9241,14.402
apical,ZtSH2,11,4.0395,17.161
apical,ZtSH2,11,4.1549,21.821
apical,ZtSH2,11,4.2704,26.714
apical,ZtSH2,11,4.3858,30.14
apical,ZtSH2,11,4.5012,42.926
apical,ZtSH2,11,4.6166,52.267
apical,ZtSH2,11,4.732,68.307
apical,ZtSH2,11,4.8474,73.19
apical,ZtSH2,11,4.9628,83.234
apical,ZtSH2,11,5.0783,99.899
apical,ZtSH2,11,5.1937,117.544
apical,ZtSH2,11,5.3091,128.1
apical,ZtSH2,11,5.4245,143.923
apical,ZtSH2,11,5.5399,145.888
apical,ZtSH2,11,5.6553,144.183
apical,ZtSH2,11,5.7708,152.699
apical,ZtSH2,11,5.8862,148.302
apical,ZtSH2,11,6.0016,156.437
apical,ZtSH2,11,6.117,150.36
apical,ZtSH2,11,6.2324,156.645
apical,ZtSH2,11,6.3478,161.088
apical,ZtSH2,11,6.4632,162.646
apical,ZtSH2,11,6.5787,154.318
apical,ZtSH2,11,6.6941,157.085
apical,ZtSH2,11,6.8095,164.003
apical,ZtSH2,11,6.9249,157.851
apical,ZtSH2,11,7.0403,150.921
apical,ZtSH2,11,7.1557,146.145
apical,ZtSH2,11,7.2711,143.362
apical,ZtSH2,11,7.3866,134.861
apical,ZtSH2,11,7.502,125.424
apical,ZtSH2,11,7.6174,123.939
apical,ZtSH2,11,7.7328,126.632
apical,ZtSH2,11,7.8482,122.094
apical,ZtSH2,11,7.9636,114.458
apical,ZtSH2,11,8.0791,111.26
apical,ZtSH2,11,8.1945,108.098
apical,ZtSH2,11,8.3099,110.66
apical,ZtSH2,11,8.4253,104.309
apical,ZtSH2,11,8.5407,105.581
apical,ZtSH2,11,8.6561,100.165
apical,ZtSH2,11,8.7715,95.603
apical,ZtSH2,11,8.887,83.55
apical,ZtSH2,11,9.0024,81.639
apical,ZtSH2,11,9.1178,82.049
apical,ZtSH2,11,9.2332,89.644
apical,ZtSH2,11,9.3486,83.222
apical,ZtSH2,11,9.464,77.493
apical,ZtSH2,11,9.5794,70.888
apical,ZtSH2,11,9.6949,75.995
apical,ZtSH2,11,9.8103,67.558
apical,ZtSH2,11,9.9257,67.687
apical,ZtSH2,11,10.0411,68.107
apical,ZtSH2,11,10.1565,56.902
apical,ZtSH2,11,10.2719,62.431
apical,ZtSH2,11,10.3874,63.225
apical,ZtSH2,11,10.5028,63.151
apical,ZtSH2,11,10.6182,58.511
apical,ZtSH2,11,10.7336,57.97
apical,ZtSH2,11,10.849,60.955
apical,ZtSH2,11,10.9644,62.408
apical,ZtSH2,11,11.0798,57.511
apical,ZtSH2,11,11.1953,57.654
apical,ZtSH2,11,11.3107,62.061
apical,ZtSH2,11,11.4261,52.469
apical,ZtSH2,11,11.5415,58.435
apical,ZtSH2,11,11.6569,64.906
apical,ZtSH2,11,11.7723,61.995
apical,ZtSH2,11,11.8878,63.21
apical,ZtSH2,11,12.0032,62.325
apical,ZtSH2,11,12.1186,56.091
apical,ZtSH2,11,12.234,55.904
